x,y,z,hit,v_type,distance_km,latitude,longitude,hit_step
13.54474,-4.89922,2.75000,0.73987,1,3.00000,42.78923,12.95946,0
13.30962,-4.81382,2.75000,0.73014,1,3.25000,42.79000,12.96233,0
13.07449,-4.72842,2.75000,0.71824,1,3.50000,42.79077,12.96520,0
12.83937,-4.64303,2.75000,0.70436,1,3.75000,42.79154,12.96807,0
12.60424,-4.55765,2.75000,0.68868,1,4.00000,42.79231,12.97094,0
12.36912,-4.47228,2.75000,0.67142,1,4.25000,42.79307,12.97381,0
12.13399,-4.38691,2.75000,0.65283,1,4.50000,42.79384,12.97669,0
11.89887,-4.30156,2.75000,0.63319,1,4.75000,42.79461,12.97956,0
11.66374,-4.21621,2.75000,0.61281,1,5.00000,42.79538,12.98243,0
11.42861,-4.13087,2.75000,0.59202,1,5.25000,42.79615,12.98530,0
11.19349,-4.04553,2.75000,0.57113,1,5.50000,42.79692,12.98818,0
10.95836,-3.96021,2.75000,0.55044,1,5.75000,42.79768,12.99105,0
10.72324,-3.87489,2.75000,0.53024,1,6.00000,42.79845,12.99392,0
10.48811,-3.78958,2.75000,0.51079,1,6.25000,42.79922,12.99679,0
10.25299,-3.70428,2.75000,0.49237,1,6.50000,42.79999,12.99967,0
10.01786,-3.61899,2.75000,0.47519,1,6.75000,42.80076,13.00254,0
9.78274,-3.53370,2.75000,0.45951,1,7.00000,42.80152,13.00541,0
9.54761,-3.44843,2.75000,0.44552,1,7.25000,42.80229,13.00828,0
9.31249,-3.36316,2.75000,0.43344,1,7.50000,42.80306,13.01116,0
9.07736,-3.27790,2.75000,0.42345,1,7.75000,42.80383,13.01403,0
8.84223,-3.19264,2.75000,0.41572,1,8.00000,42.80459,13.01690,0
8.60711,-3.10740,2.75000,0.41033,1,8.25000,42.80536,13.01978,0
8.37198,-3.02216,2.75000,0.40728,1,8.50000,42.80613,13.02265,0
8.13686,-2.93693,2.75000,0.40658,1,8.75000,42.80690,13.02552,0
7.90173,-2.85171,2.75000,0.40823,1,9.00000,42.80766,13.02840,0
7.66661,-2.76650,2.75000,0.41221,1,9.25000,42.80843,13.03127,0
7.43148,-2.68129,2.75000,0.41849,1,9.50000,42.80920,13.03414,0
7.19636,-2.59610,2.75000,0.42704,1,9.75000,42.80996,13.03702,0
6.96123,-2.51091,2.75000,0.43781,1,10.00000,42.81073,13.03989,0
6.72611,-2.42573,2.75000,0.45073,1,10.25000,42.81150,13.04276,0
6.49098,-2.34055,2.75000,0.46571,1,10.50000,42.81226,13.04564,0
6.25586,-2.25539,2.75000,0.48267,1,10.75000,42.81303,13.04851,0
6.02073,-2.17023,2.75000,0.50147,1,11.00000,42.81380,13.05139,0
5.78560,-2.08508,2.75000,0.52199,1,11.25000,42.81456,13.05426,0
5.55048,-1.99994,2.75000,0.54416,1,11.50000,42.81533,13.05713,0
5.31535,-1.91481,2.75000,0.56789,1,11.75000,42.81610,13.06001,0
5.08023,-1.82968,2.75000,0.59313,1,12.00000,42.81686,13.06288,0
4.84510,-1.74457,2.75000,0.61979,1,12.25000,42.81763,13.06576,0
4.60998,-1.65946,2.75000,0.64781,1,12.50000,42.81839,13.06863,0
4.37485,-1.57436,2.75000,0.67712,1,12.75000,42.81916,13.07150,0
4.13973,-1.48926,2.75000,0.70767,1,13.00000,42.81993,13.07438,0
3.90460,-1.40418,2.75000,0.73940,1,13.25000,42.82069,13.07725,0
3.66948,-1.31910,2.75000,0.77228,1,13.50000,42.82146,13.08013,0
3.43435,-1.23403,2.75000,0.80629,1,13.75000,42.82222,13.08300,0
3.19923,-1.14897,2.75000,0.84140,1,14.00000,42.82299,13.08588,1
2.96410,-1.06392,2.75000,0.87762,1,14.25000,42.82376,13.08875,1
2.72897,-0.97888,2.75000,0.91489,1,14.50000,42.82452,13.09163,1
2.49385,-0.89384,2.75000,0.95299,1,14.75000,42.82529,13.09450,1
2.25872,-0.80881,2.75000,0.99169,1,15.00000,42.82605,13.09738,1
2.02360,-0.72379,2.75000,1.03075,1,15.25000,42.82682,13.10025,1
1.78847,-0.63878,2.75000,1.06994,1,15.50000,42.82758,13.10313,1
1.55335,-0.55377,2.75000,1.10905,1,15.75000,42.82835,13.10600,1
1.31822,-0.46878,2.75000,1.14788,1,16.00000,42.82911,13.10888,1
1.08310,-0.38379,2.75000,1.18623,1,16.25000,42.82988,13.11175,1
0.84797,-0.29881,2.75000,1.22392,1,16.50000,42.83064,13.11463,1
0.61285,-0.21384,2.75000,1.26077,1,16.75000,42.83141,13.11750,1
0.37772,-0.12887,2.75000,1.29664,1,17.00000,42.83217,13.12038,1
0.14260,-0.04391,2.75000,1.33136,1,17.25000,42.83294,13.12326,1
-0.09253,0.04103,2.75000,1.36481,1,17.50000,42.83370,13.12613,1
-0.32765,0.12597,2.75000,1.39688,1,17.75000,42.83447,13.12901,1
-0.56278,0.21091,2.75000,1.42752,1,18.00000,42.83523,13.13188,1
-0.79790,0.29583,2.75000,1.45663,1,18.25000,42.83600,13.13476,1
-1.03303,0.38075,2.75000,1.48414,1,18.50000,42.83676,13.13764,1
-1.26816,0.46566,2.75000,1.50994,1,18.75000,42.83752,13.14051,1
-1.50328,0.55056,2.75000,1.53392,1,19.00000,42.83829,13.14339,1
-1.73841,0.63545,2.75000,1.55594,1,19.25000,42.83905,13.14626,1
-1.97353,0.72033,2.75000,1.57587,1,19.50000,42.83982,13.14914,1
-2.20866,0.80521,2.75000,1.59355,1,19.75000,42.84058,13.15202,1
-2.44378,0.89008,2.75000,1.60881,1,20.00000,42.84135,13.15489,1
-2.67891,0.97494,2.75000,1.62147,1,20.25000,42.84211,13.15777,1
-2.91403,1.05979,2.75000,1.63132,1,20.50000,42.84287,13.16065,1
-3.14916,1.14463,2.75000,1.63819,1,20.75000,42.84364,13.16352,1
-3.38428,1.22947,2.75000,1.64212,1,21.00000,42.84440,13.16640,1
-3.61941,1.31430,2.75000,1.64340,1,21.25000,42.84516,13.16928,1
-3.85453,1.39912,2.75000,1.64229,1,21.50000,42.84593,13.17215,1
-4.08966,1.48393,2.75000,1.63908,1,21.75000,42.84669,13.17503,1
-4.32478,1.56873,2.75000,1.63404,1,22.00000,42.84745,13.17791,1
-4.55991,1.65353,2.75000,1.62748,1,22.25000,42.84822,13.18078,1
-4.79504,1.73832,2.75000,1.61968,1,22.50000,42.84898,13.18366,1
-5.03016,1.82310,2.75000,1.61094,1,22.75000,42.84974,13.18654,1
-5.26529,1.90787,2.75000,1.60155,1,23.00000,42.85051,13.18942,1
-5.50041,1.99263,2.75000,1.59181,1,23.25000,42.85127,13.19229,1
-5.73554,2.07739,2.75000,1.58203,1,23.50000,42.85203,13.19517,1
-5.97066,2.16214,2.75000,1.57249,1,23.75000,42.85280,13.19805,1
-6.20579,2.24688,2.75000,1.56346,1,24.00000,42.85356,13.20093,1
-6.44091,2.33161,2.75000,1.55497,1,24.25000,42.85432,13.20380,1
-6.67604,2.41633,2.75000,1.54699,1,24.50000,42.85508,13.20668,1
-6.91116,2.50105,2.75000,1.53948,1,24.75000,42.85585,13.20956,1
-7.14629,2.58575,2.75000,1.53241,1,25.00000,42.85661,13.21244,1
-7.38141,2.67045,2.75000,1.52574,1,25.25000,42.85737,13.21532,1
-7.61654,2.75514,2.75000,1.51943,1,25.50000,42.85813,13.21819,1
-7.85167,2.83983,2.75000,1.51347,1,25.75000,42.85890,13.22107,1
-8.08679,2.92450,2.75000,1.50781,1,26.00000,42.85966,13.22395,1
-8.32192,3.00917,2.75000,1.50244,1,26.25000,42.86042,13.22683,1
-8.55704,3.09383,2.75000,1.49733,1,26.50000,42.86118,13.22971,1
-8.79217,3.17848,2.75000,1.49245,1,26.75000,42.86194,13.23258,1
-9.02729,3.26312,2.75000,1.48780,1,27.00000,42.86271,13.23546,1
-9.26242,3.34776,2.75000,1.48333,1,27.25000,42.86347,13.23834,1
-9.49754,3.43239,2.75000,1.47893,1,27.50000,42.86423,13.24122,1
-9.73267,3.51701,2.75000,1.47447,1,27.75000,42.86499,13.24410,1
-9.96779,3.60162,2.75000,1.46982,1,28.00000,42.86575,13.24698,1
-10.20292,3.68622,2.75000,1.46484,1,28.25000,42.86652,13.24986,1
-10.43805,3.77082,2.75000,1.45940,1,28.50000,42.86728,13.25274,1
-10.67317,3.85540,2.75000,1.45334,1,28.75000,42.86804,13.25561,1
-10.90830,3.93998,2.75000,1.44652,1,29.00000,42.86880,13.25849,1
-11.14342,4.02455,2.75000,1.43882,1,29.25000,42.86956,13.26137,1
-11.37855,4.10911,2.75000,1.43007,1,29.50000,42.87032,13.26425,1
-11.61367,4.19367,2.75000,1.42015,1,29.75000,42.87108,13.26713,1
-11.84880,4.27822,2.75000,1.40891,1,30.00000,42.87184,13.27001,1
16.36625,-5.92471,3.00000,0.65084,1,0.00000,42.78000,12.92500,0
16.13113,-5.83921,3.00000,0.67419,1,0.25000,42.78077,12.92787,0
15.89600,-5.75371,3.00000,0.69566,1,0.50000,42.78154,12.93074,0
15.66087,-5.66823,3.00000,0.71506,1,0.75000,42.78231,12.93361,0
15.42575,-5.58275,3.00000,0.73227,1,1.00000,42.78308,12.93648,0
15.19062,-5.49728,3.00000,0.74714,1,1.25000,42.78385,12.93936,0
14.95550,-5.41182,3.00000,0.75955,1,1.50000,42.78462,12.94223,0
14.72037,-5.32637,3.00000,0.76939,1,1.75000,42.78539,12.94510,0
14.48525,-5.24092,3.00000,0.77661,1,2.00000,42.78616,12.94797,0
14.25012,-5.15549,3.00000,0.78118,1,2.25000,42.78692,12.95084,0
14.01500,-5.07006,3.00000,0.78308,1,2.50000,42.78769,12.95371,0
13.77987,-4.98464,3.00000,0.78235,1,2.75000,42.78846,12.95658,0
13.54474,-4.89922,3.00000,0.77903,1,3.00000,42.78923,12.95946,0
13.30962,-4.81382,3.00000,0.77322,1,3.25000,42.79000,12.96233,0
13.07449,-4.72842,3.00000,0.76502,1,3.50000,42.79077,12.96520,0
12.83937,-4.64303,3.00000,0.75457,1,3.75000,42.79154,12.96807,0
12.60424,-4.55765,3.00000,0.74206,1,4.00000,42.79231,12.97094,0
12.36912,-4.47228,3.00000,0.72767,1,4.25000,42.79307,12.97381,0
12.13399,-4.38691,3.00000,0.71165,1,4.50000,42.79384,12.97669,0
11.89887,-4.30156,3.00000,0.69426,1,4.75000,42.79461,12.97956,0
11.66374,-4.21621,3.00000,0.67581,1,5.00000,42.79538,12.98243,0
11.42861,-4.13087,3.00000,0.65664,1,5.25000,42.79615,12.98530,0
11.19349,-4.04553,3.00000,0.63709,1,5.50000,42.79692,12.98818,0
10.95836,-3.96021,3.00000,0.61748,1,5.75000,42.79768,12.99105,0
10.72324,-3.87489,3.00000,0.59813,1,6.00000,42.79845,12.99392,0
10.48811,-3.78958,3.00000,0.57931,1,6.25000,42.79922,12.99679,0
10.25299,-3.70428,3.00000,0.56132,1,6.50000,42.79999,12.99967,0
10.01786,-3.61899,3.00000,0.54442,1,6.75000,42.80076,13.00254,0
9.78274,-3.53370,3.00000,0.52888,1,7.00000,42.80152,13.00541,0
9.54761,-3.44843,3.00000,0.51492,1,7.25000,42.80229,13.00828,0
9.31249,-3.36316,3.00000,0.50280,1,7.50000,42.80306,13.01116,0
9.07736,-3.27790,3.00000,0.49272,1,7.75000,42.80383,13.01403,0
8.84223,-3.19264,3.00000,0.48490,1,8.00000,42.80459,13.01690,0
8.60711,-3.10740,3.00000,0.47942,1,8.25000,42.80536,13.01978,0
8.37198,-3.02216,3.00000,0.47631,1,8.50000,42.80613,13.02265,0
8.13686,-2.93693,3.00000,0.47560,1,8.75000,42.80690,13.02552,0
7.90173,-2.85171,3.00000,0.47729,1,9.00000,42.80766,13.02840,0
7.66661,-2.76650,3.00000,0.48138,1,9.25000,42.80843,13.03127,0
7.43148,-2.68129,3.00000,0.48785,1,9.50000,42.80920,13.03414,0
7.19636,-2.59610,3.00000,0.49668,1,9.75000,42.80996,13.03702,0
6.96123,-2.51091,3.00000,0.50781,1,10.00000,42.81073,13.03989,0
6.72611,-2.42573,3.00000,0.52119,1,10.25000,42.81150,13.04276,0
6.49098,-2.34055,3.00000,0.53674,1,10.50000,42.81226,13.04564,0
6.25586,-2.25539,3.00000,0.55436,1,10.75000,42.81303,13.04851,0
6.02073,-2.17023,3.00000,0.57394,1,11.00000,42.81380,13.05139,0
5.78560,-2.08508,3.00000,0.59533,1,11.25000,42.81456,13.05426,0
5.55048,-1.99994,3.00000,0.61846,1,11.50000,42.81533,13.05713,0
5.31535,-1.91481,3.00000,0.64324,1,11.75000,42.81610,13.06001,0
5.08023,-1.82968,3.00000,0.66960,1,12.00000,42.81686,13.06288,0
4.84510,-1.74457,3.00000,0.69743,1,12.25000,42.81763,13.06576,0
4.60998,-1.65946,3.00000,0.72668,1,12.50000,42.81839,13.06863,0
4.37485,-1.57436,3.00000,0.75724,1,12.75000,42.81916,13.07150,0
4.13973,-1.48926,3.00000,0.78906,1,13.00000,42.81993,13.07438,0
3.90460,-1.40418,3.00000,0.82207,1,13.25000,42.82069,13.07725,0
3.66948,-1.31910,3.00000,0.85621,1,13.50000,42.82146,13.08013,1
3.43435,-1.23403,3.00000,0.89144,1,13.75000,42.82222,13.08300,1
3.19923,-1.14897,3.00000,0.92772,1,14.00000,42.82299,13.08588,1
2.96410,-1.06392,3.00000,0.96504,1,14.25000,42.82376,13.08875,1
2.72897,-0.97888,3.00000,1.00332,1,14.50000,42.82452,13.09163,1
2.49385,-0.89384,3.00000,1.04235,1,14.75000,42.82529,13.09450,1
2.25872,-0.80881,3.00000,1.08187,1,15.00000,42.82605,13.09738,1
2.02360,-0.72379,3.00000,1.12165,1,15.25000,42.82682,13.10025,1
1.78847,-0.63878,3.00000,1.16146,1,15.50000,42.82758,13.10313,1
1.55335,-0.55377,3.00000,1.20109,1,15.75000,42.82835,13.10600,1
1.31822,-0.46878,3.00000,1.24034,1,16.00000,42.82911,13.10888,1
1.08310,-0.38379,3.00000,1.27899,1,16.25000,42.82988,13.11175,1
0.84797,-0.29881,3.00000,1.31688,1,16.50000,42.83064,13.11463,1
0.61285,-0.21384,3.00000,1.35383,1,16.75000,42.83141,13.11750,1
0.37772,-0.12887,3.00000,1.38967,1,17.00000,42.83217,13.12038,1
0.14260,-0.04391,3.00000,1.42426,1,17.25000,42.83294,13.12326,1
-0.09253,0.04103,3.00000,1.45746,1,17.50000,42.83370,13.12613,1
-0.32765,0.12597,3.00000,1.48918,1,17.75000,42.83447,13.12901,1
-0.56278,0.21091,3.00000,1.51933,1,18.00000,42.83523,13.13188,1
-0.79790,0.29583,3.00000,1.54784,1,18.25000,42.83600,13.13476,1
-1.03303,0.38075,3.00000,1.57463,1,18.50000,42.83676,13.13764,1
-1.26816,0.46566,3.00000,1.59960,1,18.75000,42.83752,13.14051,1
-1.50328,0.55056,3.00000,1.62264,1,19.00000,42.83829,13.14339,1
-1.73841,0.63545,3.00000,1.64364,1,19.25000,42.83905,13.14626,1
-1.97353,0.72033,3.00000,1.66247,1,19.50000,42.83982,13.14914,1
-2.20866,0.80521,3.00000,1.67898,1,19.75000,42.84058,13.15202,1
-2.44378,0.89008,3.00000,1.69304,1,20.00000,42.84135,13.15489,1
-2.67891,0.97494,3.00000,1.70448,1,20.25000,42.84211,13.15777,1
-2.91403,1.05979,3.00000,1.71313,1,20.50000,42.84287,13.16065,1
-3.14916,1.14463,3.00000,1.71882,1,20.75000,42.84364,13.16352,1
-3.38428,1.22947,3.00000,1.72165,1,21.00000,42.84440,13.16640,1
-3.61941,1.31430,3.00000,1.72191,1,21.25000,42.84516,13.16928,1
-3.85453,1.39912,3.00000,1.71990,1,21.50000,42.84593,13.17215,1
-4.08966,1.48393,3.00000,1.71592,1,21.75000,42.84669,13.17503,1
-4.32478,1.56873,3.00000,1.71027,1,22.00000,42.84745,13.17791,1
-4.55991,1.65353,3.00000,1.70325,1,22.25000,42.84822,13.18078,1
-4.79504,1.73832,3.00000,1.69519,1,22.50000,42.84898,13.18366,1
-5.03016,1.82310,3.00000,1.68638,1,22.75000,42.84974,13.18654,1
-5.26529,1.90787,3.00000,1.67715,1,23.00000,42.85051,13.18942,1
-5.50041,1.99263,3.00000,1.66779,1,23.25000,42.85127,13.19229,1
-5.73554,2.07739,3.00000,1.65862,1,23.50000,42.85203,13.19517,1
-5.97066,2.16214,3.00000,1.64994,1,23.75000,42.85280,13.19805,1
-6.20579,2.24688,3.00000,1.64202,1,24.00000,42.85356,13.20093,1
-6.44091,2.33161,3.00000,1.63485,1,24.25000,42.85432,13.20380,1
-6.67604,2.41633,3.00000,1.62836,1,24.50000,42.85508,13.20668,1
-6.91116,2.50105,3.00000,1.62244,1,24.75000,42.85585,13.20956,1
-7.14629,2.58575,3.00000,1.61701,1,25.00000,42.85661,13.21244,1
-7.38141,2.67045,3.00000,1.61198,1,25.25000,42.85737,13.21532,1
-7.61654,2.75514,3.00000,1.60725,1,25.50000,42.85813,13.21819,1
-7.85167,2.83983,3.00000,1.60273,1,25.75000,42.85890,13.22107,1
-8.08679,2.92450,3.00000,1.59832,1,26.00000,42.85966,13.22395,1
-8.32192,3.00917,3.00000,1.59395,1,26.25000,42.86042,13.22683,1
-8.55704,3.09383,3.00000,1.58950,1,26.50000,42.86118,13.22971,1
-8.79217,3.17848,3.00000,1.58490,1,26.75000,42.86194,13.23258,1
-9.02729,3.26312,3.00000,1.58006,1,27.00000,42.86271,13.23546,1
-9.26242,3.34776,3.00000,1.57489,1,27.25000,42.86347,13.23834,1
-9.49754,3.43239,3.00000,1.56927,1,27.50000,42.86423,13.24122,1
-9.73267,3.51701,3.00000,1.56311,1,27.75000,42.86499,13.24410,1
-9.96779,3.60162,3.00000,1.55629,1,28.00000,42.86575,13.24698,1
-10.20292,3.68622,3.00000,1.54869,1,28.25000,42.86652,13.24986,1
-10.43805,3.77082,3.00000,1.54021,1,28.50000,42.86728,13.25274,1
-10.67317,3.85540,3.00000,1.53071,1,28.75000,42.86804,13.25561,1
-10.90830,3.93998,3.00000,1.52010,1,29.00000,42.86880,13.25849,1
-11.14342,4.02455,3.00000,1.50825,1,29.25000,42.86956,13.26137,1
-11.37855,4.10911,3.00000,1.49506,1,29.50000,42.87032,13.26425,1
-11.61367,4.19367,3.00000,1.48041,1,29.75000,42.87108,13.26713,1
-11.84880,4.27822,3.00000,1.46420,1,30.00000,42.87184,13.27001,1
16.36625,-5.92471,3.25000,0.62883,1,0.00000,42.78000,12.92500,0
16.13113,-5.83921,3.25000,0.65523,1,0.25000,42.78077,12.92787,0
15.89600,-5.75371,3.25000,0.68009,1,0.50000,42.78154,12.93074,0
15.66087,-5.66823,3.25000,0.70320,1,0.75000,42.78231,12.93361,0
15.42575,-5.58275,3.25000,0.72440,1,1.00000,42.78308,12.93648,0
15.19062,-5.49728,3.25000,0.74350,1,1.25000,42.78385,12.93936,0
14.95550,-5.41182,3.25000,0.76033,1,1.50000,42.78462,12.94223,0
14.72037,-5.32637,3.25000,0.77477,1,1.75000,42.78539,12.94510,0
14.48525,-5.24092,3.25000,0.78668,1,2.00000,42.78616,12.94797,0
14.25012,-5.15549,3.25000,0.79601,1,2.25000,42.78692,12.95084,0
14.01500,-5.07006,3.25000,0.80269,1,2.50000,42.78769,12.95371,0
13.77987,-4.98464,3.25000,0.80672,1,2.75000,42.78846,12.95658,0
13.54474,-4.89922,3.25000,0.80811,1,3.00000,42.78923,12.95946,0
13.30962,-4.81382,3.25000,0.80689,1,3.25000,42.79000,12.96233,0
13.07449,-4.72842,3.25000,0.80316,1,3.50000,42.79077,12.96520,0
12.83937,-4.64303,3.25000,0.79701,1,3.75000,42.79154,12.96807,0
12.60424,-4.55765,3.25000,0.78858,1,4.00000,42.79231,12.97094,0
12.36912,-4.47228,3.25000,0.77805,1,4.25000,42.79307,12.97381,0
12.13399,-4.38691,3.25000,0.76561,1,4.50000,42.79384,12.97669,0
11.89887,-4.30156,3.25000,0.75150,1,4.75000,42.79461,12.97956,0
11.66374,-4.21621,3.25000,0.73602,1,5.00000,42.79538,12.98243,0
11.42861,-4.13087,3.25000,0.71952,1,5.25000,42.79615,12.98530,0
11.19349,-4.04553,3.25000,0.70235,1,5.50000,42.79692,12.98818,0
10.95836,-3.96021,3.25000,0.68484,1,5.75000,42.79768,12.99105,0
10.72324,-3.87489,3.25000,0.66730,1,6.00000,42.79845,12.99392,0
10.48811,-3.78958,3.25000,0.65005,1,6.25000,42.79922,12.99679,0
10.25299,-3.70428,3.25000,0.63340,1,6.50000,42.79999,12.99967,0
10.01786,-3.61899,3.25000,0.61763,1,6.75000,42.80076,13.00254,0
9.78274,-3.53370,3.25000,0.60301,1,7.00000,42.80152,13.00541,0
9.54761,-3.44843,3.25000,0.58982,1,7.25000,42.80229,13.00828,0
9.31249,-3.36316,3.25000,0.57832,1,7.50000,42.80306,13.01116,0
9.07736,-3.27790,3.25000,0.56875,1,7.75000,42.80383,13.01403,0
8.84223,-3.19264,3.25000,0.56135,1,8.00000,42.80459,13.01690,0
8.60711,-3.10740,3.25000,0.55623,1,8.25000,42.80536,13.01978,0
8.37198,-3.02216,3.25000,0.55345,1,8.50000,42.80613,13.02265,0
8.13686,-2.93693,3.25000,0.55305,1,8.75000,42.80690,13.02552,0
7.90173,-2.85171,3.25000,0.55505,1,9.00000,42.80766,13.02840,0
7.66661,-2.76650,3.25000,0.55945,1,9.25000,42.80843,13.03127,0
7.43148,-2.68129,3.25000,0.56627,1,9.50000,42.80920,13.03414,0
7.19636,-2.59610,3.25000,0.57549,1,9.75000,42.80996,13.03702,0
6.96123,-2.51091,3.25000,0.58707,1,10.00000,42.81073,13.03989,0
6.72611,-2.42573,3.25000,0.60096,1,10.25000,42.81150,13.04276,0
6.49098,-2.34055,3.25000,0.61710,1,10.50000,42.81226,13.04564,0
6.25586,-2.25539,3.25000,0.63540,1,10.75000,42.81303,13.04851,0
6.02073,-2.17023,3.25000,0.65574,1,11.00000,42.81380,13.05139,0
5.78560,-2.08508,3.25000,0.67800,1,11.25000,42.81456,13.05426,0
5.55048,-1.99994,3.25000,0.70209,1,11.50000,42.81533,13.05713,0
5.31535,-1.91481,3.25000,0.72791,1,11.75000,42.81610,13.06001,0
5.08023,-1.82968,3.25000,0.75537,1,12.00000,42.81686,13.06288,0
4.84510,-1.74457,3.25000,0.78437,1,12.25000,42.81763,13.06576,0
4.60998,-1.65946,3.25000,0.81481,1,12.50000,42.81839,13.06863,0
4.37485,-1.57436,3.25000,0.84661,1,12.75000,42.81916,13.07150,1
4.13973,-1.48926,3.25000,0.87967,1,13.00000,42.81993,13.07438,1
3.90460,-1.40418,3.25000,0.91392,1,13.25000,42.82069,13.07725,1
3.66948,-1.31910,3.25000,0.94927,1,13.50000,42.82146,13.08013,1
3.43435,-1.23403,3.25000,0.98567,1,13.75000,42.82222,13.08300,1
3.19923,-1.14897,3.25000,1.02306,1,14.00000,42.82299,13.08588,1
2.96410,-1.06392,3.25000,1.06140,1,14.25000,42.82376,13.08875,1
2.72897,-0.97888,3.25000,1.10058,1,14.50000,42.82452,13.09163,1
2.49385,-0.89384,3.25000,1.14040,1,14.75000,42.82529,13.09450,1
2.25872,-0.80881,3.25000,1.18059,1,15.00000,42.82605,13.09738,1
2.02360,-0.72379,3.25000,1.22091,1,15.25000,42.82682,13.10025,1
1.78847,-0.63878,3.25000,1.26115,1,15.50000,42.82758,13.10313,1
1.55335,-0.55377,3.25000,1.30107,1,15.75000,42.82835,13.10600,1
1.31822,-0.46878,3.25000,1.34046,1,16.00000,42.82911,13.10888,1
1.08310,-0.38379,3.25000,1.37914,1,16.25000,42.82988,13.11175,1
0.84797,-0.29881,3.25000,1.41690,1,16.50000,42.83064,13.11463,1
0.61285,-0.21384,3.25000,1.45358,1,16.75000,42.83141,13.11750,1
0.37772,-0.12887,3.25000,1.48901,1,17.00000,42.83217,13.12038,1
0.14260,-0.04391,3.25000,1.52304,1,17.25000,42.83294,13.12326,1
-0.09253,0.04103,3.25000,1.55553,1,17.50000,42.83370,13.12613,1
-0.32765,0.12597,3.25000,1.58638,1,17.75000,42.83447,13.12901,1
-0.56278,0.21091,3.25000,1.61552,1,18.00000,42.83523,13.13188,1
-0.79790,0.29583,3.25000,1.64289,1,18.25000,42.83600,13.13476,1
-1.03303,0.38075,3.25000,1.66840,1,18.50000,42.83676,13.13764,1
-1.26816,0.46566,3.25000,1.69198,1,18.75000,42.83752,13.14051,1
-1.50328,0.55056,3.25000,1.71353,1,19.00000,42.83829,13.14339,1
-1.73841,0.63545,3.25000,1.73297,1,19.25000,42.83905,13.14626,1
-1.97353,0.72033,3.25000,1.75017,1,19.50000,42.83982,13.14914,1
-2.20866,0.80521,3.25000,1.76504,1,19.75000,42.84058,13.15202,1
-2.44378,0.89008,3.25000,1.77745,1,20.00000,42.84135,13.15489,1
-2.67891,0.97494,3.25000,1.78728,1,20.25000,42.84211,13.15777,1
-2.91403,1.05979,3.25000,1.79439,1,20.50000,42.84287,13.16065,1
-3.14916,1.14463,3.25000,1.79864,1,20.75000,42.84364,13.16352,1
-3.38428,1.22947,3.25000,1.80018,1,21.00000,42.84440,13.16640,1
-3.61941,1.31430,3.25000,1.79929,1,21.25000,42.84516,13.16928,1
-3.85453,1.39912,3.25000,1.79628,1,21.50000,42.84593,13.17215,1
-4.08966,1.48393,3.25000,1.79147,1,21.75000,42.84669,13.17503,1
-4.32478,1.56873,3.25000,1.78517,1,22.00000,42.84745,13.17791,1
-4.55991,1.65353,3.25000,1.77768,1,22.25000,42.84822,13.18078,1
-4.79504,1.73832,3.25000,1.76933,1,22.50000,42.84898,13.18366,1
-5.03016,1.82310,3.25000,1.76041,1,22.75000,42.84974,13.18654,1
-5.26529,1.90787,3.25000,1.75126,1,23.00000,42.85051,13.18942,1
-5.50041,1.99263,3.25000,1.74216,1,23.25000,42.85127,13.19229,1
-5.73554,2.07739,3.25000,1.73343,1,23.50000,42.85203,13.19517,1
-5.97066,2.16214,3.25000,1.72536,1,23.75000,42.85280,13.19805,1
-6.20579,2.24688,3.25000,1.71822,1,24.00000,42.85356,13.20093,1
-6.44091,2.33161,3.25000,1.71197,1,24.25000,42.85432,13.20380,1
-6.67604,2.41633,3.25000,1.70647,1,24.50000,42.85508,13.20668,1
-6.91116,2.50105,3.25000,1.70161,1,24.75000,42.85585,13.20956,1
-7.14629,2.58575,3.25000,1.69723,1,25.00000,42.85661,13.21244,1
-7.38141,2.67045,3.25000,1.69320,1,25.25000,42.85737,13.21532,1
-7.61654,2.75514,3.25000,1.68937,1,25.50000,42.85813,13.21819,1
-7.85167,2.83983,3.25000,1.68561,1,25.75000,42.85890,13.22107,1
-8.08679,2.92450,3.25000,1.68176,1,26.00000,42.85966,13.22395,1
-8.32192,3.00917,3.25000,1.67768,1,26.25000,42.86042,13.22683,1
-8.55704,3.09383,3.25000,1.67323,1,26.50000,42.86118,13.22971,1
-8.79217,3.17848,3.25000,1.66825,1,26.75000,42.86194,13.23258,1
-9.02729,3.26312,3.25000,1.66260,1,27.00000,42.86271,13.23546,1
-9.26242,3.34776,3.25000,1.65614,1,27.25000,42.86347,13.23834,1
-9.49754,3.43239,3.25000,1.64878,1,27.50000,42.86423,13.24122,1
-9.73267,3.51701,3.25000,1.64043,1,27.75000,42.86499,13.24410,1
-9.96779,3.60162,3.25000,1.63101,1,28.00000,42.86575,13.24698,1
-10.20292,3.68622,3.25000,1.62042,1,28.25000,42.86652,13.24986,1
-10.43805,3.77082,3.25000,1.60858,1,28.50000,42.86728,13.25274,1
-10.67317,3.85540,3.25000,1.59539,1,28.75000,42.86804,13.25561,1
-10.90830,3.93998,3.25000,1.58079,1,29.00000,42.86880,13.25849,1
-11.14342,4.02455,3.25000,1.56468,1,29.25000,42.86956,13.26137,1
-11.37855,4.10911,3.25000,1.54699,1,29.50000,42.87032,13.26425,1
